"time_CF","host_CF","service_CF","message_CF","result_CF"
"May 27 10:09:22",linuxvm,"systemd[566310]:",,"Unknown or blank"
"May 27 10:09:22",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 10:09:22",linuxvm,"session-c12448.scope:","session-c12448.scope: Succeeded.",Access
"May 27 10:09:22",linuxvm,"session-c12449.scope:","session-c12449.scope: Succeeded.",Access
"May 27 10:09:22",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 10:09:22",linuxvm,"systemd[566310]:",,"Unknown or blank"
"May 27 10:09:22",linuxvm,"systemd[566310]:",,"Unknown or blank"
"May 27 10:09:22",linuxvm,"systemd[566310]:",,"Unknown or blank"
"May 27 10:09:22",linuxvm,"systemd[566310]:",,"Unknown or blank"
"May 27 10:09:22",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 10:09:22",linuxvm,"systemd[566310]:",,"Unknown or blank"
"May 27 10:09:22",linuxvm,"systemd[566310]:",,"Unknown or blank"
"May 27 10:09:22",linuxvm,"systemd[566310]:",,"Unknown or blank"
"May 27 10:09:22",linuxvm,"systemd[566310]:",,"Unknown or blank"
"May 27 10:09:22",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 10:09:22",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 10:09:22",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 10:09:22",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 10:09:22",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 10:09:22",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 10:09:22",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 10:10:22",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 10:10:22",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 10:10:22",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 10:25:24",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 10:25:24",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[1]:","Started Session c12480 of user root.",Access
"May 27 10:25:24",linuxvm,"systemd[1]:","Started Session c12481 of user root.",Access
"May 27 10:25:24",linuxvm,"systemd[567713]:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[567713]:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[567713]:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[567713]:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[567713]:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[567713]:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[567713]:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[567713]:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 10:25:24",linuxvm,"session-c12481.scope:","session-c12481.scope: Succeeded.",Access
"May 27 10:25:24",linuxvm,"session-c12480.scope:","session-c12480.scope: Succeeded.",Access
"May 27 10:25:24",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[567713]:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[567713]:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[567713]:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[567713]:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[567713]:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[567713]:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[567713]:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[567713]:",,"Unknown or blank"
"May 27 10:25:24",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 10:25:24",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 10:25:24",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 10:25:24",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 10:25:24",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 10:26:24",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 10:26:24",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 10:26:24",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[1]:","Started Session c12482 of user root.",Access
"May 27 10:26:24",linuxvm,"systemd[1]:","Started Session c12483 of user root.",Access
"May 27 10:26:24",linuxvm,"systemd[567802]:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[567802]:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[567802]:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[567802]:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[567802]:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[567802]:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[567802]:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[567802]:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 10:26:24",linuxvm,"session-c12483.scope:","session-c12483.scope: Succeeded.",Access
"May 27 10:26:24",linuxvm,"session-c12482.scope:","session-c12482.scope: Succeeded.",Access
"May 27 10:26:24",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[567802]:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[567802]:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[567802]:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[567802]:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[567802]:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[567802]:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[567802]:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[567802]:",,"Unknown or blank"
"May 27 10:26:24",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 10:26:24",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 10:26:24",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 10:26:24",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 10:26:24",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 10:43:26",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 10:43:26",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 10:43:26",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[1]:","Started Session c12517 of user root.",Access
"May 27 10:43:26",linuxvm,"systemd[1]:","Started Session c12518 of user root.",Access
"May 27 10:43:26",linuxvm,"systemd[569402]:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[569402]:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[569402]:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[569402]:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[569402]:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[569402]:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[569402]:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[569402]:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 10:43:26",linuxvm,"session-c12517.scope:","session-c12517.scope: Succeeded.",Access
"May 27 10:43:26",linuxvm,"session-c12518.scope:","session-c12518.scope: Succeeded.",Access
"May 27 10:43:26",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[569402]:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[569402]:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[569402]:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[569402]:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[569402]:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[569402]:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[569402]:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[569402]:",,"Unknown or blank"
"May 27 10:43:26",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 10:43:26",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 10:43:26",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 10:43:26",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 10:43:26",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 10:44:26",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 10:44:26",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 10:44:26",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[1]:","Started Session c12519 of user root.",Access
"May 27 10:44:26",linuxvm,"systemd[1]:","Started Session c12520 of user root.",Access
"May 27 10:44:26",linuxvm,"systemd[569481]:","Starting D-Bus User Message Bus Socket.","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[569481]:","Reached target Timers.","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[569481]:","Reached target Paths.","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[569481]:","Listening on D-Bus User Message Bus Socket.","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[569481]:","Reached target Sockets.","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[569481]:","Reached target Basic System.","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[569481]:","Reached target Default.","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[569481]:","Startup finished in 32ms.","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 10:44:26",linuxvm,"session-c12520.scope:","session-c12520.scope: Succeeded.",Access
"May 27 10:44:26",linuxvm,"session-c12519.scope:","session-c12519.scope: Succeeded.",Access
"May 27 10:44:26",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[569481]:","Stopped target Default.","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[569481]:","Stopped target Basic System.","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[569481]:","Stopped target Sockets.","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[569481]:","Stopped target Paths.","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[569481]:","Stopped target Timers.","Unknown or blank"
"May 27 10:44:26",linuxvm,"dbus.socket:","dbus.socket: Succeeded.","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[569481]:","Closed D-Bus User Message Bus Socket.","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[569481]:","Reached target Shutdown.","Unknown or blank"
"May 27 10:44:26",linuxvm,"systemd[569481]:","Starting Exit the Session...",Access
"May 27 10:44:27",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 10:44:27",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 10:44:27",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 10:44:27",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 10:44:27",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 10:44:27",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 10:44:27",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 11:04:29",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 11:04:29",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 11:04:29",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[1]:","Started Session c12559 of user root.",Access
"May 27 11:04:29",linuxvm,"systemd[1]:","Started Session c12560 of user root.",Access
"May 27 11:04:29",linuxvm,"systemd[571216]:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[571216]:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[571216]:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[571216]:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[571216]:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[571216]:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[571216]:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[571216]:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 11:04:29",linuxvm,"session-c12559.scope:","session-c12559.scope: Succeeded.",Access
"May 27 11:04:29",linuxvm,"session-c12560.scope:","session-c12560.scope: Succeeded.",Access
"May 27 11:04:29",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[571216]:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[571216]:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[571216]:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[571216]:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[571216]:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[571216]:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[571216]:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[571216]:",,"Unknown or blank"
"May 27 11:04:29",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 11:04:29",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 11:04:29",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 11:04:29",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 11:04:29",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 11:05:29",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 11:05:29",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 11:05:29",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[1]:","Started Session c12561 of user root.",Access
"May 27 11:05:29",linuxvm,"systemd[1]:","Started Session c12562 of user root.",Access
"May 27 11:05:29",linuxvm,"systemd[571302]:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[571302]:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[571302]:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[571302]:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[571302]:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[571302]:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[571302]:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[571302]:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 11:05:29",linuxvm,"session-c12561.scope:","session-c12561.scope: Succeeded.",Access
"May 27 11:05:29",linuxvm,"session-c12562.scope:","session-c12562.scope: Succeeded.",Access
"May 27 11:05:29",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[571302]:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[571302]:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[571302]:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[571302]:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[571302]:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[571302]:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[571302]:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[571302]:",,"Unknown or blank"
"May 27 11:05:29",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 11:05:29",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 11:05:29",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 11:05:29",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 11:05:29",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 11:06:01",linuxvm,"systemd[1]:","Started Session 6825 of user omsagent.",Access
"May 27 11:06:14",linuxvm,"session-6825.scope:","session-6825.scope: Succeeded.",Access
"May 27 11:06:29",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 11:06:29",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 11:06:29",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[1]:","Started Session c12563 of user root.",Access
"May 27 11:06:29",linuxvm,"systemd[1]:","Started Session c12564 of user root.",Access
"May 27 11:06:29",linuxvm,"systemd[571507]:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[571507]:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[571507]:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[571507]:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[571507]:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[571507]:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[571507]:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[571507]:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 11:06:29",linuxvm,"session-c12563.scope:","session-c12563.scope: Succeeded.",Access
"May 27 11:06:29",linuxvm,"session-c12564.scope:","session-c12564.scope: Succeeded.",Access
"May 27 11:06:29",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[571507]:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[571507]:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[571507]:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[571507]:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[571507]:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[571507]:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[571507]:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[571507]:",,"Unknown or blank"
"May 27 11:06:29",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 11:06:29",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 11:06:29",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 11:06:29",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 11:06:29",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 11:09:30",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 11:09:30",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 11:09:30",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[1]:","Started Session c12570 of user root.",Access
"May 27 11:09:30",linuxvm,"systemd[1]:","Started Session c12571 of user root.",Access
"May 27 11:09:30",linuxvm,"systemd[571878]:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[571878]:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[571878]:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[571878]:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[571878]:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[571878]:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[571878]:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[571878]:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 11:09:30",linuxvm,"session-c12571.scope:","session-c12571.scope: Succeeded.",Access
"May 27 11:09:30",linuxvm,"session-c12570.scope:","session-c12570.scope: Succeeded.",Access
"May 27 11:09:30",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[571878]:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[571878]:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[571878]:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[571878]:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[571878]:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[571878]:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[571878]:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[571878]:",,"Unknown or blank"
"May 27 11:09:30",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 11:09:30",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 11:09:30",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 11:09:30",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 11:09:30",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 11:10:30",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 11:10:30",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 11:10:30",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[1]:","Started Session c12572 of user root.",Access
"May 27 11:10:30",linuxvm,"systemd[1]:","Started Session c12573 of user root.",Access
"May 27 11:10:30",linuxvm,"systemd[571962]:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[571962]:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[571962]:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[571962]:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[571962]:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[571962]:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[571962]:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[571962]:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 11:10:30",linuxvm,"session-c12572.scope:","session-c12572.scope: Succeeded.",Access
"May 27 11:10:30",linuxvm,"session-c12573.scope:","session-c12573.scope: Succeeded.",Access
"May 27 11:10:30",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[571962]:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[571962]:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[571962]:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[571962]:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[571962]:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[571962]:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[571962]:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[571962]:",,"Unknown or blank"
"May 27 11:10:30",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 11:10:30",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 11:10:30",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
